Date,Open,High,Low,Close,Volume,Tomorrow,Target,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_60,Trend_60,Close_Ratio_250,Trend_250,Close_Ratio_1000,Trend_1000
2020-12-17 00:00:00-05:00,2087.811487795192,2096.9728547351506,2077.8946461646583,2088.245953220602,3588439580.701607,2089.0336765648212,0.5350123368297438,1.0,1.0700272115538376,1.0,2.67507632091851,1.0,32.10687549137679,1.0,134.0943621743544,1.0,544.5796610672666
2020-12-18 00:00:00-05:00,2088.5995947769666,2097.763323107842,2078.679538404191,2089.0336765648212,3588556224.3526692,2089.8215594009407,0.5350116639296452,1.0,1.0700254763545325,1.0,2.675071009247071,1.0,32.10659809315919,1.0,134.09061914323465,1.0,544.5619032744914
2020-12-21 00:00:00-05:00,2089.387860407366,2098.5539539377355,2079.464585913125,2089.8215594009407,3588673266.7077055,2090.6096030753847,0.5350111208074795,1.0,1.070024000759389,1.0,2.6750663466674034,1.0,32.10632844295544,1.0,134.08689965041873,1.0,544.5441458875642
2020-12-22 00:00:00-05:00,2090.1762860334143,2099.3447486022633,2080.249790012344,2090.6096030753847,3588790707.905348,2091.39780893806,0.5350107074433517,1.0,1.0700227847371249,1.0,2.675062333120706,1.0,32.1060665431549,1.0,134.0832038034982,1.0,544.5263891102762
2020-12-23 00:00:00-05:00,2090.9648730056388,2100.135708482601,2081.0351520260074,2091.3978089380594,3588908548.0931196,2092.186178342335,0.5350104238143256,1.0,1.0700218282508311,1.0,2.6750589685350086,1.0,32.105812396020276,1.0,134.0795317096155,1.0,544.5086331463566
2020-12-24 00:00:00-05:00,2091.753622678053,2100.9268349636463,2081.8206732815297,2092.186178342335,3589026787.427635,2092.9747126450134,0.535010269894248,1.0,1.070021131257677,1.0,2.675056252824546,1.0,32.105566003687876,1.0,134.0758834754556,1.0,544.490878199466
2020-12-28 00:00:00-05:00,2092.542536408132,2101.7181294339985,2082.606355109545,2092.9747126450134,3589145426.074809,2093.763413206295,0.5350102456535507,1.0,1.0700206937085737,1.0,2.6750541858890498,1.0,32.105327368167714,1.0,134.07225920723664,1.0,544.4731244731896
2020-12-29 00:00:00-05:00,2093.331615556782,2102.509593285926,2083.3921988438688,2093.7634132062944,3589264464.210098,2094.552281389735,0.5350103510590353,1.0,1.0700205155477986,1.0,2.6750527676129554,1.0,32.10509649134323,1.0,134.06865901070088,1.0,544.4553721710308
2020-12-30 00:00:00-05:00,2094.1208614883044,2103.301227915333,2084.178205821456,2094.552281389735,3589383902.018788,2095.3413185621953,0.5350105860736437,1.0,1.0700205967125858,1.0,2.6750519978645113,1.0,32.1048733749708,1.0,134.0650829911048,1.0,544.4376214964037
2020-12-31 00:00:00-05:00,2094.9102755703534,2104.093034721718,2084.96437738234,2095.3413185621953,3589503739.6963334,2096.1305260937825,0.5350109506562201,1.0,1.070020937132679,1.0,2.6750518764948032,1.0,32.104658020678905,1.0,134.06153125320887,1.0,544.4198726526258
2021-01-04 00:00:00-05:00,2095.6998591738834,2104.8850151081183,2085.7507148695763,2096.1305260937825,3589623977.4487524,2096.9199053577804,0.5350114447612715,1.0,1.0700215367298638,1.0,2.675052403336698,1.0,32.10445042996704,1.0,134.0580039012671,1.0,544.4021258429098
2021-01-05 00:00:00-05:00,2096.489613673088,2105.677170481054,2086.5372196291646,2096.9199053577804,3589744615.493087,2097.7094577305734,0.5350120683387354,1.0,1.0700223954174917,1.0,2.6750535782037215,1.0,32.10425060420424,1.0,134.05450103901586,1.0,544.3843812703561
2021-01-06 00:00:00-05:00,2097.279540445332,2106.469502250458,2087.323893009966,2097.7094577305734,3589865654.0579143,2098.4991845915592,0.5350128213337538,1.0,1.070023513100007,1.0,2.675055400888906,1.0,32.104058544627385,1.0,134.0510227696623,1.0,544.3666391379444
2021-01-07 00:00:00-05:00,2098.0696408710724,2107.262011829602,2088.1107363636147,2098.4991845915592,3589987093.383908,2099.2890873230535,0.5350137036864593,1.0,1.070024889672489,1.0,2.6750578711636246,1.0,32.10387425233914,1.0,134.04756919587268,1.0,544.3488996485241
2021-01-08 00:00:00-05:00,2098.8599163337694,2108.054700635007,2088.897751044411,2099.289087323053,3590108933.7244425,2100.0791673101885,0.5350147153317725,1.0,1.070026525020213,1.0,2.67506098877644,1.0,32.103697728305576,1.0,134.04414041975986,1.0,544.331163004807
2021-01-11 00:00:00-05:00,2099.6503682197936,2108.8475700863573,2089.684938409216,2100.079167310188,3590231175.3462434,2100.8694259407994,0.5350158561992088,1.0,1.0700284190182319,1.0,2.6750647534519927,1.0,32.10352897335366,1.0,134.04073654287066,1.0,544.3134294093563
2021-01-12 00:00:00-05:00,2100.440997918319,2109.640621606394,2090.472299817333,2100.869425940799,3590353818.5300646,2101.6598646053103,0.5350171262126968,1.0,1.0700305715309812,1.0,2.67506916488993,1.0,32.103367988168294,1.0,134.037357666173,1.0,544.295699064579
2021-01-13 00:00:00-05:00,2101.231806821214,2110.4338566208094,2091.2598366303782,2101.65986460531,3590476863.5714087,2102.450484696604,0.5350185252904031,1.0,1.0700329824119055,1.0,2.6750742227638913,1.0,32.10321477328927,1.0,134.0340038900424,1.0,544.2779721727155
2021-01-14 00:00:00-05:00,2102.02279632292,2111.227276558136,2092.047550212153,2102.4504846966033,3590600310.78127,2103.2412876098924,0.5350200533445663,1.0,1.0700356515030995,1.0,2.67507992672054,1.0,32.10306932910789,1.0,134.03067531424844,1.0,544.2602489358298
2021-01-15 00:00:00-05:00,2102.8139678203265,2112.020882849617,2092.8354419285,2103.2412876098924,3590724160.486895,2104.0322747425785,0.5350217102813375,1.0,1.070038578634969,1.0,2.6750862763786474,1.0,32.10293165586347,1.0,134.02737203794075,1.0,544.2425295558002
2021-01-19 00:00:00-05:00,2103.6053227126367,2112.8146769290843,2093.6235131471576,2104.032274742578,3590848413.03256,2104.8234474941046,0.5350234960006265,1.0,1.0700417636259036,1.0,2.6750932713282123,1.0,32.10280175363957,1.0,134.0240941596349,1.0,544.2248142343091
2021-01-20 00:00:00-05:00,2104.3968624012277,2113.608660232817,2094.411765237605,2104.8234474941046,3590973068.78035,2105.614807265807,0.5350254103959521,1.0,1.070045206281964,1.0,2.6751009111296304,1.0,32.102679622359986,1.0,134.02084177719786,1.0,544.2071031728331
2021-01-21 00:00:00-05:00,2105.1885882895044,2114.4028341994017,2095.200199570905,2105.614807265807,3591098128.110938,2106.406355460751,0.5350274533542971,1.0,1.0700489063965788,1.0,2.675109195312886,1.0,32.10256526178468,1.0,134.01761498783338,1.0,544.1893965726329
2021-01-22 00:00:00-05:00,2105.9805017827434,2115.197200269582,2095.988817519535,2106.406355460751,3591223591.424361,2107.1980934835715,0.5350296247559683,1.0,1.070052863750249,1.0,2.6751181233767793,1.0,32.10245867150538,1.0,134.01441388806703,1.0,544.1716946347431
2021-01-25 00:00:00-05:00,2106.772604287937,2115.9917598861057,2096.7776204572156,2107.198093483571,3591349459.1407948,2107.9900227402973,0.5350319244744653,1.0,1.0700570781102652,1.0,2.6751276947881815,1.0,32.10235985094104,1.0,134.01123857373108,1.0,544.1539975599616
2021-01-26 00:00:00-05:00,2107.564897213628,2116.786514493557,2097.566609758732,2107.9900227402973,3591475731.701316,2108.7821446381818,0.5350343523763608,1.0,1.0700615492304337,1.0,2.675137908981309,1.0,32.10226879933312,1.0,134.00808913994922,1.0,544.1363055488397
2021-01-27 00:00:00-05:00,2108.357381969734,2117.581465538198,2098.3557867997533,2108.7821446381818,3591602409.568661,2109.57446058552,0.5350369083211926,1.0,1.0700662768508262,1.0,2.6751487653570436,1.0,32.10218551574071,1.0,134.00496568112112,1.0,544.1186188016716
2021-01-28 00:00:00-05:00,2109.150059967382,2118.3766144677884,2099.1451529566434,2109.5744605855193,3591729493.2279725,2110.3669719914647,0.5350395921613711,1.0,1.0700712606975533,1.0,2.6751602632822835,1.0,32.10210999903546,1.0,134.00186829090697,1.0,544.1009375184833
2021-01-29 00:00:00-05:00,2109.9429326187187,2119.1719627314174,2099.9347096062706,2110.3669719914647,3591856983.187531,2111.1596802658423,0.5350424037420973,1.0,1.0700765004825634,1.0,2.6751724020893577,1.0,32.10204224789639,1.0,133.9987970622116,1.0,544.0832618990233
2021-02-01 00:00:00-05:00,2110.736001336735,2119.9675117793163,2100.724458125812,2111.159680265842,3591984879.979489,2111.9525868189608,0.535045342901283,1.0,1.0700819959034684,1.0,2.675185181075487,1.0,32.1019822608046,1.0,133.9957520871688,1.0,544.0655921427514
2021-02-02 00:00:00-05:00,2111.529267535077,2120.7632630626813,2101.514399892558,2111.9525868189608,3592113184.1606035,2112.745693061419,0.5350484094694701,1.0,1.0700877466433802,1.0,2.6751985995023047,1.0,32.101930036037764,1.0,133.99273345712578,1.0,544.0479284488281
2021-02-03 00:00:00-05:00,2112.322732627855,2121.5592180334806,2102.3045362837092,2112.745693061419,3592241896.31299,2113.539000403904,0.5350516032697419,1.0,1.070093752370753,1.0,2.675212656595414,1.0,32.101885571664695,1.0,133.98974126262692,1.0,544.0302710161047
2021-02-04 00:00:00-05:00,2113.1163980294546,2122.355378144269,2103.094868676175,2113.539000403904,3592371017.044913,2114.332510256995,0.5350549241176225,1.0,1.070100012739212,1.0,2.6752273515439633,1.0,32.10184886553951,1.0,133.98677559339808,1.0,544.0126200431125
2021-02-05 00:00:00-05:00,2113.910265154336,2123.151744847991,2103.8853984463635,2114.332510256995,3592500546.991615,2115.126224030956,0.5350583718209667,1.0,1.0701065273873644,1.0,2.6752426835002145,1.0,32.10181991529585,1.0,133.98383653833056,1.0,543.994975728052
2021-02-08 00:00:00-05:00,2114.7043354168363,2123.9483195977823,2104.6761269699678,2115.126224030956,3592630486.8162055,2115.920143135521,0.5350619461798412,1.0,1.0701132959385893,1.0,2.6752586515790844,1.0,32.10179871834081,1.0,133.9809241854651,1.0,543.977338268783
2021-02-09 00:00:00-05:00,2115.498610230964,2124.7451038467643,2105.4670556217516,2115.920143135521,3592760837.2105937,2116.714268979677,0.535065646986405,1.0,1.0701203180008079,1.0,2.675275254857642,1.0,32.10178527184868,1.0,133.97803862197574,1.0,543.9597078628123
2021-02-10 00:00:00-05:00,2116.293091010183,2125.5420990478337,2106.2581857753166,2116.7142689796765,3592891598.896461,2117.5086029714384,0.5350694740247949,1.0,1.0701275931662462,1.0,2.6752924923745773,1.0,32.10177957275446,1.0,133.97517993415357,1.0,543.9420847072843
2021-02-11 00:00:00-05:00,2117.087779167198,2126.3393066534472,2107.049518802878,2117.5086029714384,3593022772.6262684,2118.303146517618,0.5350734270710195,1.0,1.0701351210112,1.0,2.67531036312963,1.0,32.10178161774728,1.0,133.9723482073904,1.0,543.924468998969
2021-02-12 00:00:00-05:00,2117.882676113726,2127.136728115398,2107.8410560750203,2118.3031465176177,3593154359.1842833,2119.0979010235865,0.53507750589287,1.0,1.0701429010958143,1.0,2.675328866083027,1.0,32.10179140326349,1.0,133.96954352616288,1.0,543.906860934251
2021-02-16 00:00:00-05:00,2118.67778326027,2127.9343648845834,2108.6327989604583,2119.0979010235865,3593286359.3876133,2119.8928678930333,0.5350817102498471,1.0,1.0701509329638894,1.0,2.6753480001549304,1.0,32.10180892547979,1.0,133.96676597401586,1.0,543.8892607091177
2021-02-17 00:00:00-05:00,2119.473102015874,2128.7322184107766,2109.4247488257834,2119.8928678930333,3593418774.087257,2120.6880485277175,0.5350860398931063,1.0,1.070159216142717,1.0,2.6753677642249363,1.0,32.1018341803061,1.0,133.96401563354652,1.0,543.8716685191489
2021-02-18 00:00:00-05:00,2120.2686337878868,2129.5302901423793,2110.2169070352097,2120.6880485277175,3593551604.1691546,2121.483444327218,0.5350904945654178,1.0,1.0701677501429536,1.0,2.6753881571316374,1.0,32.10186716337852,1.0,133.96129258638786,1.0,543.8540845595039
2021-02-19 00:00:00-05:00,2121.0643799817103,2130.3285815261843,2111.0092749503146,2121.483444327218,3593684850.5552554,2122.2790566886733,0.5350950740011386,1.0,1.0701765344585241,1.0,2.67540917767226,1.0,32.101907870052216,1.0,133.95859691319322,1.0,543.8365090249112
2021-02-22 00:00:00-05:00,2121.8603420005493,2131.127094007121,2111.8018539297714,2122.2790566886733,3593818514.2045856,2123.0748870065286,0.5350997779261945,1.0,1.0701855685665567,1.0,2.6754308246023797,1.0,32.10195629539424,1.0,133.95592869362,1.0,543.8189421096556
2021-02-23 00:00:00-05:00,2122.656521245154,2131.9258290280054,2112.5946453290885,2123.0748870065286,3593952596.114334,2123.870936672268,0.5351046060580639,1.0,1.070194851927333,1.0,2.6754530966357044,1.0,32.10201243417651,1.0,133.95328800631427,1.0,543.801384007568
2021-02-24 00:00:00-05:00,2123.452919113562,2132.724788029285,2113.3876505003286,2123.870936672268,3594087097.3209496,2124.6672070741524,0.5351095581057724,1.0,1.070204383984258,1.0,2.675475992443921,1.0,32.102076280868744,1.0,133.9506749288952,1.0,543.7838349120124
2021-02-25 00:00:00-05:00,2124.2495370008323,2133.523972448777,2114.180870791844,2124.667207074152,3594222018.901246,2125.463699596949,0.5351146337698891,1.0,1.0702141641638363,1.0,2.6754995106565875,1.0,32.10214782963145,1.0,133.94808953793964,1.0,543.7662950158748
2021-02-26 00:00:00-05:00,2125.046376298784,2134.3233837214084,2114.974307547995,2125.4636995969486,3594357361.9735146,2126.2604156216653,0.535119832742534,1.0,1.0702241918756612,1.0,2.6755236498610584,1.0,32.10222707430897,1.0,133.94553190896704,1.0,543.7487645115511
2021-03-01 00:00:00-05:00,2125.8434383957247,2135.123023278953,2115.767962108875,2126.260415621665,3594493127.698647,2127.057356525277,0.5351251547073974,1.0,1.070234466512423,1.0,2.675548408602454,1.0,32.10231400842265,1.0,133.94300211642462,1.0,543.7312435909352
2021-03-02 00:00:00-05:00,2126.6407246761873,2135.922892549762,2116.5618358100314,2127.0573565252766,3594629317.2812395,2127.854523680459,0.5351305993397668,1.0,1.0702449874499314,1.0,2.6755737853836568,1.0,32.10240862516403,1.0,133.94050023367245,1.0,543.7137324454062
2021-03-03 00:00:00-05:00,2127.4382365206516,2136.722992958503,2117.3559299821886,2127.854523680459,3594765931.9707,2128.651918455311,0.535136166306566,1.0,1.0702557540471642,1.0,2.67559977866536,1.0,32.102510917388145,1.0,133.93802633296912,1.0,543.6962312658181
2021-03-04 00:00:00-05:00,2128.2359753052847,2137.523325925886,2118.1502459509675,2128.6519184553104,3594902973.062318,2129.449542213089,0.5351418552663968,1.0,1.070266765646333,1.0,2.6756263868661536,1.0,32.10262087760696,1.0,133.9355804854571,1.0,543.6787402424856
2021-03-05 00:00:00-05:00,2129.033942401661,2138.323892868401,2118.9447850366105,2129.449542213089,3595040441.898321,2130.247396311934,0.5351476658695878,1.0,1.0702780215729626,1.0,2.6756536083626616,1.0,32.10273849798293,1.0,133.933162761149,1.0,543.6612595651727
2021-03-08 00:00:00-05:00,2129.832139176496,2139.124695198047,2119.7395485537004,2130.247396311934,3595178339.8689,2131.045482104603,0.5351535977582476,1.0,1.0702895211359846,1.0,2.675681441489715,1.0,32.10286377032261,1.0,133.93077322891315,1.0,543.6437894230811
2021-03-09 00:00:00-05:00,2130.630566991378,2139.925734322067,2120.534537810891,2131.045482104603,3595316668.4131927,2131.843800938198,0.5351596505663245,1.0,1.070301263627835,1.0,2.675709884540565,1.0,32.10299668607041,1.0,133.92841195646037,1.0,543.6263300048365
2021-03-10 00:00:00-05:00,2131.4292272024954,2140.7270116426785,2121.3297541106253,2131.843800938198,3595455429.0202403,2132.6423541539025,0.5351658239196798,1.0,1.070313248324572,1.0,2.675738935767123,1.0,32.10313723630256,1.0,133.92607901032994,1.0,543.6088814984772
2021-03-11 00:00:00-05:00,2132.2281211603736,2141.5285285568134,2122.1251987488745,2132.6423541539025,3595594623.2298913,2133.441143086719,0.5351721174361758,1.0,1.0703254744860047,1.0,2.6757685933802366,1.0,32.10328541172105,1.0,133.92377445587672,1.0,543.5914440914423
2021-03-12 00:00:00-05:00,2133.027250209608,2142.330286455852,2122.920873014862,2133.441143086719,3595734252.6336594,2134.240169065209,0.5351785307257831,1.0,1.0703379413558558,1.0,2.6757988555500156,1.0,32.103441202647915,1.0,133.92149835725795,1.0,543.5740179705585
2021-03-15 00:00:00-04:00,2133.826615688606,2143.132286725368,2123.71677819081,2134.2401690652086,3595874318.8755226,2135.039433411243,0.5351850633907146,1.0,1.0703506481619591,1.0,2.675829720406211,1.0,32.10360459901952,1.0,133.91925077742067,1.0,543.5566033220285
2021-03-16 00:00:00-04:00,2134.626218929331,2143.9345307448734,2124.512915551678,2135.039433411243,3596014823.652668,2135.838937439753,0.535191715025578,1.0,1.070363594116498,1.0,2.6758611860386776,1.0,32.10377559038118,1.0,133.9170317780892,1.0,543.5392003314192
2021-03-17 00:00:00-04:00,2135.4260612570524,2144.737019887573,2125.3092863649167,2135.8389374397525,3596155768.716176,2136.6386824584943,0.5351984852175596,1.0,1.0703767784162925,1.0,2.6758932504979316,1.0,32.10395416588197,1.0,133.91484141975369,1.0,543.5218091836498
2021-03-18 00:00:00-04:00,2136.2261439901035,2145.53975552012,2126.1058918902336,2136.638682458494,3596297155.8716526,2137.438669767819,0.53520537354663,1.0,1.0703902002431378,1.0,2.6759259117958107,1.0,32.10414031426979,1.0,133.9126797616581,1.0,543.5044300629803
2021-03-19 00:00:00-04:00,2137.026468439651,2146.342739002387,2126.902733379357,2137.4386697678187,3596438986.97981,2138.2389006604544,0.5352123795857765,1.0,1.0704038587641895,1.0,2.6759591679062655,1.0,32.10433402388678,1.0,133.9105468617898,1.0,543.4870631530003
2021-03-22 00:00:00-04:00,2137.827035909466,2147.1459716872405,2127.699812075824,2138.2389006604544,3596581263.9570055,2139.039376421294,0.5352195029012594,1.0,1.0704177531324064,1.0,2.675993016766259,1.0,32.10453528266507,1.0,133.90844277686895,1.0,543.4697086366182
2021-03-23 00:00:00-04:00,2138.627847695714,2147.9494549203228,2128.497129214769,2139.039376421294,3596723988.775731,2139.840098327203,0.5352267430528946,1.0,1.0704318824870358,1.0,2.6760274562768034,1.0,32.104744078122984,1.0,133.90636756233886,1.0,543.4523666960496
2021-03-24 00:00:00-04:00,2139.428905086748,2148.753190039852,2129.294686022731,2139.840098327203,3596867163.4650545,2140.6410676468345,0.5352340995943587,1.0,1.0704462459541542,1.0,2.6760624843041203,1.0,32.10496039736155,1.0,133.90432127235655,1.0,543.4350375128087
2021-03-25 00:00:00-04:00,2140.230209362922,2149.5571783764285,2130.0924837174766,2140.6410676468345,3597010790.1110034,2141.4422856404562,0.5352415720735173,1.0,1.0704608426472535,1.0,2.676098098680919,1.0,32.10518422706166,1.0,133.90230395978475,1.0,543.4177212676971
2021-03-26 00:00:00-04:00,2141.0317617964083,2150.3614212528514,2130.890523507828,2141.4422856404562,3597154870.8568764,2142.243753559799,0.5352491600327698,1.0,1.070475671667876,1.0,2.6761342972078066,1.0,32.10541555348163,1.0,133.90031567618365,1.0,543.4004181407955
2021-03-29 00:00:00-04:00,2141.8335636510383,2151.165919983959,2131.68880659352,2142.2437535597987,3597299407.9034843,2143.0454726479156,0.5352568630094072,1.0,1.070490732106287,1.0,2.6761710776548004,1.0,32.10565436245536,1.0,133.8983564718041,1.0,543.3831283114544
2021-03-30 00:00:00-04:00,2142.6356161821495,2151.9706758764714,2132.4873341650605,2143.0454726479156,3597444403.50931,2143.8474441390545,0.5352646805359758,1.0,1.0705060230421768,1.0,2.676208437762948,1.0,32.10590063939112,1.0,133.8964263955812,1.0,543.3658519582857
2021-03-31 00:00:00-04:00,2143.4379206364547,2152.7756902288534,2133.2861074036155,2143.8474441390545,3597589859.990579,2144.649669258555,0.5352726121406364,1.0,1.070521543545383,1.0,2.6762463752460284,1.0,32.10615436927088,1.0,133.89452549512828,1.0,543.3485892591558
2021-04-01 00:00:00-04:00,2144.2404782519225,2153.580964331194,2134.0851274809083,2144.649669258555,3597735779.7212663,2145.452149222752,0.5352806573475194,1.0,1.0705372926766121,1.0,2.6762848877923067,1.0,32.106415536650246,1.0,133.8926538167325,1.0,543.331340391178
2021-04-05 00:00:00-04:00,2145.043290257675,2154.386499465099,2134.8843955591346,2145.452149222752,3597882165.1330166,2146.2548852389023,0.5352888156770714,1.0,1.0705532694881559,1.0,2.6763239730663084,1.0,32.10668412565903,1.0,133.8908114053502,1.0,543.3141055307057
2021-04-06 00:00:00-04:00,2145.8463578739043,2155.1922969035954,2135.683912790897,2146.254885238902,3598029018.714997,2147.057878505123,0.5352970866463937,1.0,1.0705694730245907,1.0,2.67636362871061,1.0,32.10696012000235,1.0,133.88899830460363,1.0,543.2968848533272
2021-04-07 00:00:00-04:00,2146.649682311796,2155.9983579110585,2136.4836803191542,2147.057878505123,3598176343.0136776,2147.861130210352,0.5353054697695796,1.0,1.070585902323465,1.0,2.6764038523475966,1.0,32.107243502962284,1.0,133.88721455677768,1.0,543.2796785338597
2021-04-08 00:00:00-04:00,2147.453264773487,2156.8046837431493,2137.283699277189,2147.8611302103513,3598324140.6325297,2148.6646415343184,0.5353139645580463,1.0,1.0706025564159731,1.0,2.6764446415812007,1.0,32.10753425740009,1.0,133.88546020281808,1.0,543.2624867463447
2021-04-09 00:00:00-04:00,2148.2571064520166,2157.611275646771,2138.0839707885957,2148.6646415343184,3598472414.231645,2149.4684136475403,0.5353225705208675,1.0,1.0706194343276259,1.0,2.6764859939986105,1.0,32.10783236575893,1.0,133.88373528232938,1.0,543.2453096640431
2021-04-12 00:00:00-04:00,2149.0612085313173,2158.418134860037,2138.884495967282,2149.46841364754,3598621166.5272703,2150.272447711329,0.5353312871651046,1.0,1.0706365350789138,1.0,2.676527907171958,1.0,32.1081378100671,1.0,133.88203983357448,1.0,543.2281474594315
2021-04-13 00:00:00-04:00,2149.865572186206,2159.225262612264,2139.685275917494,2150.272447711329,3598770400.291264,2151.076744877819,0.535340113996132,1.0,1.070653857685972,1.0,2.676570378659992,1.0,32.1084505719418,1.0,133.880373893474,1.0,543.211000304199
2021-04-14 00:00:00-04:00,2150.6701985824025,2160.0326601239735,2140.486311733853,2151.076744877819,3598920118.3504763,2151.881306290008,0.5353490505179596,1.0,1.0706714011612364,1.0,2.67661340600973,1.0,32.10877063259336,1.0,133.87873749760703,1.0,543.1938683692441
2021-04-15 00:00:00-04:00,2151.475088876559,2160.840328606911,2141.287604501417,2151.881306290008,3599070323.586065,2152.6861330818188,0.5353580962335491,1.0,1.0706891645140912,1.0,2.67665698675811,1.0,32.109097972829986,1.0,133.87713068021208,1.0,543.1767518246716
2021-04-16 00:00:00-04:00,2152.280244216309,2161.648269264084,2142.08915529575,2152.6861330818188,3599221018.9327602,2153.491226378171,0.5353672506451281,1.0,1.0707071467515086,1.0,2.676701118433613,1.0,32.10943257306291,1.0,133.87555347418876,1.0,543.159650839791
2021-04-19 00:00:00-04:00,2153.0856657403315,2162.4564832898136,2142.890965183017,2153.491226378171,3599372207.378078,2154.2965872950754,0.535376513254501,1.0,1.0707253468786773,1.0,2.676745798557873,1.0,32.10977441331208,1.0,133.87400591110017,1.0,543.1425655831149
2021-04-20 00:00:00-04:00,2153.8913545784317,2163.264971869801,2143.6930352200898,2154.2965872950754,3599523891.9614844,2155.102216939734,0.5353858835633585,1.0,1.0707437638996293,1.0,2.6767910246472697,1.0,32.11012347321229,1.0,133.8724880211757,1.0,543.1254962223575
2021-04-21 00:00:00-04:00,2154.6973118516307,2164.0737361812057,2144.4953664546665,2155.102216939734,3599676075.773527,2155.908116410663,0.535395361073585,1.0,1.0707623968178592,1.0,2.676836794214496,1.0,32.110479732019684,1.0,133.8709998333148,1.0,543.1084429244338
2021-04-22 00:00:00-04:00,2155.503538672283,2164.8827773927474,2145.2979599254095,2155.908116410663,3599828761.954923,2156.7142867978287,0.5354049452875619,1.0,1.0707812446369434,1.0,2.676883104770122,1.0,32.1108431686188,1.0,133.86954137509073,1.0,543.0914058554588
2021-04-23 00:00:00-04:00,2156.310036144193,2165.6920966648117,2146.100816662102,2156.7142867978287,3599981953.6956067,2157.5207291827933,0.53541463570846,1.0,1.070800306361147,1.0,2.6769299538241342,1.0,32.11121376153,1.0,133.86811267275544,1.0,543.0743851807488
2021-04-26 00:00:00-04:00,2157.116805362761,2166.501695149578,2146.9039376858095,2157.5207291827933,3600135654.23374,2158.3274446388814,0.5354244318405263,1.0,1.0708195809960221,1.0,2.6769773388874665,1.0,32.11159148891727,1.0,133.8667137512446,1.0,543.0573810648202
2021-04-27 00:00:00-04:00,2157.9238474151302,2167.3115739911573,2147.7073240090667,2158.3274446388814,3600289866.854671,2159.1344342313573,0.5354343331893635,1.0,1.0708390675489865,1.0,2.677025257473492,1.0,32.11197632859643,1.0,133.86534463418351,1.0,543.0403936713915
2021-04-28 00:00:00-04:00,2158.7311633803583,2168.121734325746,2148.510976636071,2159.1344342313573,3600444594.88985,2159.9416990176164,0.5354443392622104,1.0,1.07085876502989,1.0,2.677073707099497,1.0,32.11236825804369,1.0,133.86400534389313,1.0,543.0234231633837
2021-04-29 00:00:00-04:00,2159.538754329595,2168.9321772817907,2149.314896562894,2159.941699017616,3600599841.715673,2160.749240047393,0.5354544495682304,1.0,1.0708786724515742,1.0,2.6771226852881225,1.0,32.112767254404616,1.0,133.8626959013968,1.0,543.0064697029223
2021-04-30 00:00:00-04:00,2160.346621326282,2169.7429039801746,2150.119084777709,2160.749240047393,3600755610.7522564,2161.5570583629847,0.5354646636188135,1.0,1.0708987888304409,1.0,2.677172189568791,1.0,32.113173294503376,1.0,133.86141632642742,1.0,542.9895334513393
2021-05-03 00:00:00-04:00,2161.1547654263577,2170.553915534408,2150.9235422610304,2161.5570583629847,3600911905.4621344,2162.3651549994856,0.5354749809278947,1.0,1.0709191131870441,1.0,2.6772222174791445,1.0,32.113586354852444,1.0,133.8601666374351,1.0,542.9726145691754
2021-05-04 00:00:00-04:00,2161.9631876784874,2171.3652130508417,2151.7282699859725,2162.3651549994856,3601068729.348881,2163.173530985043,0.5354854010122884,1.0,1.0709396445467083,1.0,2.6772727665665124,1.0,32.11400641166272,1.0,133.8589468515953,1.0,542.955713216183
2021-05-05 00:00:00-04:00,2162.771889124301,2172.1767976288907,2152.5332689185198,2163.173530985043,3601226085.9556527,2163.9821873411233,0.5354959233920316,1.0,1.0709603819401827,1.0,2.6773238343894374,1.0,32.11443344085404,1.0,133.8577569848176,1.0,542.9388295513291
2021-05-06 00:00:00-04:00,2163.580870798649,2172.988670361276,2153.338540017818,2163.9821873411233,3601383978.863676,2164.7911250827983,0.5355065475907322,1.0,1.07098132440432,1.0,2.677375418519259,1.0,32.11486741806623,1.0,133.85659705175462,1.0,542.9219637328007
2021-05-07 00:00:00-04:00,2164.3901337298735,2173.8008323342815,2154.1440842364755,2164.7911250827983,3601542411.6906734,2165.6003452190434,0.535517273135915,1.0,1.0710024709827637,1.0,2.6774275165417603,1.0,32.11530831867056,1.0,133.8554670658122,1.0,542.9051159180073
2021-05-10 00:00:00-04:00,2165.1996789401,2174.6132846280248,2154.949902520885,2165.6003452190434,3601701388.089259,2166.409848753054,0.5355280995593644,1.0,1.0710238207266476,1.0,2.677480126058862,1.0,32.115756117781686,1.0,133.85436703915914,1.0,542.8882862635876
2021-05-11 00:00:00-04:00,2166.0095074455335,2175.4260283167437,2155.7559958115603,2166.409848753054,3601860911.745305,2167.2196366825733,0.5355390263974585,1.0,1.0710453726952796,1.0,2.6775332446903315,1.0,32.116210790270024,1.0,133.85329698273824,1.0,542.8714749254145
2021-05-12 00:00:00-04:00,2166.8196202567806,2176.239064469101,2156.5623650434823,2167.2196366825733,3602020986.376281,2168.029710000235,0.5355500531914978,1.0,1.071067125956823,1.0,2.6775868700755017,1.0,32.11667231077462,1.0,133.8522569062776,1.0,542.8546820586016
